eventName,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
suggestion-get,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",user,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea.",api,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0
text-delete,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. I
nstead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea.",user,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0
text-delete,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea.",user,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0
suggestion-get,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea.",user,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. At the same time, the U.S. was being slowly taken over by a fascist-style group, The New Patriots (a parody of The",api,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
suggestion-get,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. At the same time, the U.S. was being slowly taken over by a fascist-style group, The New Patriots (a parody of The",user,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
text-delete,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. A",user,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0
suggestion-close,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. A",user,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
suggestion-get,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. ",user,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time",api,4,0,0,0,0,0,0,1,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time.",user,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0
suggestion-get,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. ",user,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. 
Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
W",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. 
Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
Wo",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. 
Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
Wor",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. 
Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
Worl",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
text-insert,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Instead, they were all fighting one another, with the exception of the Soviet Union (who had supposedly reformed), and Korea. 

The United States, under the command of Colonel Bowers, decides to collect all the scientific minds in order to create a device that will turn back time. 
Once this device is created, the Colonel and his troops will return to the past in order to prevent World War III from ever happening.
World",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0
