,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630780700806,,,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion,",379,[],0,,5,30,0.2,1,0,0.5,0
1,cursor-backward,user,1630780701149,,"{'index': 327, 'length': 0}","How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion,",327,[],0,,5,30,0.2,1,0,0.5,1
2,cursor-forward,user,1630780707510,,"{'index': 379, 'length': 0}","How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion,",379,[],0,,5,30,0.2,1,0,0.5,2
3,text-insert,user,1630780709503,"{'ops': [{'retain': 379}, {'insert': ' '}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, ",380,[],0,,5,30,0.2,1,0,0.5,3
4,text-insert,user,1630780712476,"{'ops': [{'retain': 380}, {'insert': 't'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, t",381,[],0,,5,30,0.2,1,0,0.5,4
5,text-insert,user,1630780712557,"{'ops': [{'retain': 381}, {'insert': 'e'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, te",382,[],0,,5,30,0.2,1,0,0.5,5
6,text-insert,user,1630780712731,"{'ops': [{'retain': 382}, {'insert': 'c'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, tec",383,[],0,,5,30,0.2,1,0,0.5,6
7,text-insert,user,1630780712808,"{'ops': [{'retain': 383}, {'insert': 'h'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, tech",384,[],0,,5,30,0.2,1,0,0.5,7
8,text-insert,user,1630780712990,"{'ops': [{'retain': 384}, {'insert': 'n'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, techn",385,[],0,,5,30,0.2,1,0,0.5,8
9,text-insert,user,1630780713042,"{'ops': [{'retain': 385}, {'insert': 'o'}]}",,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

---

In my opinion, techno",386,[],0,,5,30,0.2,1,0,0.5,9
