session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,suggestion-get,0,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. ",user,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,1,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Y",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,2,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Yo",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,3,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,4,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You d",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,5,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You do",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,6,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,7,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don'",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,8,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don't",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,9,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don't k",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,10,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don't kn",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
72b49bf3c2434ea498475566e09690fb,A2ONILC0LZKG6Y,creative,High,Low,user,user,text-insert,11,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You don't kno",user,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
