session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,suggestion-get,0,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.

",user,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-delete,1,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.


Yu can't be sure if you're going to die of cancer or old age.
",user,4,2,0,1,0,0,0,0,0,1,0,1,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-delete,2,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.


u can't be sure if you're going to die of cancer or old age.
",user,4,2,0,1,0,0,0,0,0,1,0,1,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-delete,3,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.


u ca",user,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-delete,4,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.


u c",user,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-delete,5,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.


u",user,4,2,0,1,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-insert,6,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.

Y",user,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-insert,7,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.

Yo",user,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-insert,8,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.

You",user,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1
f878effe792c4076a90bf4b69daf33e7,A2QX3YJXAAHHVV,creative,High,High,api,api,text-insert,9,"When you're 28, science discovers a drug that stops all effects of aging, creating immortality. Your government decides to give the drug to all citizens under 26, but you and the rest of the ""Lost Generations"" are deemed too high-risk. When you're 85, the side effects are finally discovered.

You s",user,4,2,1,0,0,0,0,0,0,0,0,0,0,0,1
