session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp,sentSeq
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,0,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, S",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,1,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Sc",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,2,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Sch",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,3,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Scho",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,4,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Schoo",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-delete,5,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Scho",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-delete,6,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Sch",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-delete,7,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, Sc",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-delete,8,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, S",user,6,0,1,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,9,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, s",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,10,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, sc",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
b75ef56faed74be0b4b59e15138e18f4,A2QX3YJXAAHHVV,argumentative,Low,High,api,api,text-insert,11,"Should Schools Provide Free Pads and Tampons?

Have you ever experienced period shaming, or “period poverty”? Should schools step in to help? Should schools be required to provide free pads and tampons to students? How are pads and tampons similar to toilet paper, soap, Band-Aids and other products that are already provided in schools? How are they different?

---

In my opinion, sch",user,6,1,0,0,0,0,0,0,0,0,0,0,0,1,1
