session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp,sentSeq
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,0,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, t",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,1,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, th",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,2,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, the",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,3,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, ther",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,4,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,5,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there i",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,6,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there in",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-delete,7,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there i",user,3,0,1,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,8,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there is",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
e6b54867c5fb4b8a9806a93b6cee4526,ANCIB6B6EBBIJ,argumentative,Low,Low,api,api,text-insert,9,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, there is o",user,3,1,0,0,0,0,0,0,0,0,0,0,0,1,1
