session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp,sentSeq
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,0,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

F

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,1,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Fi

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,2,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Fir

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,3,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firs

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,4,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

First

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,5,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstl

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,6,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,7,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly,

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,8,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, 

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,9,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, a

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,10,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, ap

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,11,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,12,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,13,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-d

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,14,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-dr

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,15,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-dri

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,16,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driv

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,17,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-drive

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,18,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,19,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven 

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,20,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven d

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,21,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven da

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
6efda955ff5643aab9d94b60c4b1cdee,A2EED3HLTA96CP,argumentative,High,Low,user,api,text-insert,22,"How Do You Think Technology Affects Dating?

Have you had any experience with dating? Have you ever used dating apps? If so, what has it been like for you? If not, why not?

How do you think technology — like apps, Netflix, social media and texting — affects dating and relationships? In your opinion, does it improve or worsen romantic interactions? How so?

Firstly, app-driven dat

---

In my opinion,",user,8,0,0,0,0,0,0,0,0,0,0,1,0,1,1
