session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp,sentSeq
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,0,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, t",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,1,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, th",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,2,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, thi",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,3,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,4,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this c",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,5,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this co",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,6,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this cou",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,7,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this coul",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,8,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,9,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could b",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,10,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,11,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be c",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,12,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be co",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,13,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be con",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,14,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be cons",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,15,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consx",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,16,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consxi",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-delete,17,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consx",user,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-delete,18,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be cons",user,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,19,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consi",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,20,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consid",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,21,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be conside",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,22,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considee",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-delete,23,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be conside",user,4,0,1,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,24,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be consider",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,25,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considere",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,26,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considered",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,27,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considered s",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,28,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considered se",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
4cf7657748194823a3c4349e8a469c99,A2QKAA5YS0P4CI,argumentative,Low,Low,api,api,text-insert,29,"Is It Selfish to Pursue Risky Sports Like Extreme Mountain Climbing?

Some sports, like extreme mountain climbing, are dangerous. Since there are varying degrees of risk in most, if not all, sports (such as the possibility of concussions, broken bones and even death), how does one decide where the line might be drawn between what is reasonable and what is not? Are some sports simply too dangerous to be called a sport?

---

In my opinion, this could be considered sel",user,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1
