session_id,worker_id,genre,satisfaction,confidence,ownershipSurvey,ownershipMetadata,eventName,event_id,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,0,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. T",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,1,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Th",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,2,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,3,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They",user,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,suggestion-get,4,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ",user,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,5,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer.",api,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,6,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. T",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,7,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. Th",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,8,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. The",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,9,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. Thes",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,10,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,11,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These m",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,12,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These me",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,13,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These men",user,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,suggestion-get,14,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These men ",user,3,2,0,0,0,0,1,0,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,15,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These men will stop at nothing to bring Matt Damon home, dead or alive.",api,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
58e702b7c7e249a0aaf762ea10f833b3,A2WGW5Y3ZFBDEC,creative,High,High,api,api,text-insert,16,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. They ’ve put together an elite team, comprised of the best mercenaries our planet has to offer. These men will stop at nothing to bring Matt Damon home, dead or alive. A",user,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0
