,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629986423478,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",257,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629986443097,"{'ops': [{'retain': 257}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.3,1,0,0,1
2,suggestion-get,user,1629986443386,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.3,1,0,0,2
3,suggestion-open,api,1629986445563,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,"[{'index': 0, 'original': 'The world is now controlled by the United Nations, and the U.S. is the only country that is not a member.', 'trimmed': 'The world is now controlled by the United Nations, and the U.S. is the only country that is not a member.', 'probability': 1.8195772176641885e-12}, {'index': 1, 'original': 'The United States is now the only super power in the world, and it is up to the player to decide how to use this power.', 'trimmed': 'The United States is now the only super power in the world, and it is up to the player to decide how to use this power.', 'probability': 2.5023187102252366e-12}, {'index': 2, 'original': 'The United States is now the only nation on the planet, and must find a way to survive in a world that has changed drastically.', 'trimmed': 'The United States is now the only nation on the planet, and must find a way to survive in a world that has changed drastically.', 'probability': 7.036201222130274e-14}, {'index': 3, 'original': 'The U.S. is now the only country in the world, and it is up to you to rebuild the world.', 'trimmed': 'The U.S. is now the only country in the world, and it is up to you to rebuild the world.', 'probability': 6.438864319778991e-14}, {'index': 4, 'original': 'The United States is now the only remaining superpower, and the world is now a very different place.', 'trimmed': 'The United States is now the only remaining superpower, and the world is now a very different place.', 'probability': 8.681480681051153e-15}]",0,,5,30,0.3,1,0,0,3
4,suggestion-hover,user,1629986446524,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,0,5,30,0.3,1,0,0,4
5,suggestion-hover,user,1629986446557,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,1,5,30,0.3,1,0,0,5
6,suggestion-hover,user,1629986446707,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,0,5,30,0.3,1,0,0,6
7,suggestion-hover,user,1629986448122,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,1,5,30,0.3,1,0,0,7
8,suggestion-hover,user,1629986448155,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,0,5,30,0.3,1,0,0,8
9,suggestion-select,user,1629986450595,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,0,5,30,0.3,1,0,0,9
10,suggestion-close,api,1629986450595,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,0,5,30,0.3,1,0,0,10
11,text-insert,api,1629986450613,"{'ops': [{'retain': 258}, {'insert': 'The world is now controlled by the United Nations, and the U.S. is the only country that is not a member.'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member.",363,[],0,0,5,30,0.3,1,0,0,11
12,text-insert,user,1629986470931,"{'ops': [{'retain': 363}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. ",364,[],0,0,5,30,0.3,1,0,0,12
13,text-insert,user,1629986471894,"{'ops': [{'retain': 364}, {'insert': 'T'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. T",365,[],0,0,5,30,0.3,1,0,0,13
14,text-insert,user,1629986472099,"{'ops': [{'retain': 365}, {'insert': 'h'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. Th",366,[],0,0,5,30,0.3,1,0,0,14
15,text-insert,user,1629986472153,"{'ops': [{'retain': 366}, {'insert': 'e'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The",367,[],0,0,5,30,0.3,1,0,0,15
16,text-insert,user,1629986472239,"{'ops': [{'retain': 367}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The ",368,[],0,0,5,30,0.3,1,0,0,16
17,text-insert,user,1629986472553,"{'ops': [{'retain': 368}, {'insert': 'U'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The U",369,[],0,0,5,30,0.3,1,0,0,17
18,text-insert,user,1629986472813,"{'ops': [{'retain': 369}, {'insert': 'S'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The US",370,[],0,0,5,30,0.3,1,0,0,18
19,text-insert,user,1629986472942,"{'ops': [{'retain': 370}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The US ",371,[],0,0,5,30,0.3,1,0,0,19
20,text-insert,user,1629986473080,"{'ops': [{'retain': 371}, {'insert': 'w'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The US w",372,[],0,0,5,30,0.3,1,0,0,20
21,text-insert,user,1629986473246,"{'ops': [{'retain': 372}, {'insert': 'e'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The US we",373,[],0,0,5,30,0.3,1,0,0,21
22,text-insert,user,1629986474162,"{'ops': [{'retain': 373}, {'insert': 'n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. The world is now controlled by the United Nations, and the U.S. is the only country that is not a member. The US wen",374,[],0,0,5,30,0.3,1,0,0,22
