,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629604295206,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.3,1,0,0,0
1,suggestion-get,user,1629604345235,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.3,1,0,0,1
2,suggestion-open,api,1629604347128,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,"[{'index': 0, 'original': '\n\nThis is a very strange film, and I’m not sure what to make of it.', 'trimmed': 'This is a very strange film, and I’m not sure what to make of it.', 'probability': 1.2672952782071614e-13}, {'index': 1, 'original': ' You are the hero of the story, and you are played by a famous actor.', 'trimmed': 'You are the hero of the story, and you are played by a famous actor.', 'probability': 9.070052599493084e-16}, {'index': 2, 'original': "" You can see the good and bad things you did in your past life, but you can't change anything."", 'trimmed': ""You can see the good and bad things you did in your past life, but you can't change anything."", 'probability': 1.8255734647043905e-13}, {'index': 3, 'original': ' You see yourself as a young man, living in a small town in the south of England.', 'trimmed': 'You see yourself as a young man, living in a small town in the south of England.', 'probability': 1.5682805904230433e-16}, {'index': 4, 'original': '\n\nThe film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.', 'trimmed': 'The film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.', 'probability': 1.2844723351697056e-14}]",0,,5,30,0.3,1,0,0,2
3,suggestion-hover,user,1629604347470,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,4,5,30,0.3,1,0,0,3
4,suggestion-select,user,1629604349089,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,4,5,30,0.3,1,0,0,4
5,suggestion-close,api,1629604349091,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,4,5,30,0.3,1,0,0,5
6,text-insert,api,1629604349109,"{'ops': [{'retain': 209}, {'insert': '\nThe film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.\n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.
The film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.
",332,[],0,4,5,30,0.3,1,0,0,6
7,text-insert,user,1629604353239,"{'ops': [{'retain': 332}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.
The film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.
 ",333,[],0,4,5,30,0.3,1,0,0,7
8,text-insert,user,1629604354526,"{'ops': [{'retain': 333}, {'insert': 'A'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.
The film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.
 A",334,[],0,4,5,30,0.3,1,0,0,8
9,text-insert,user,1629604354774,"{'ops': [{'retain': 334}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.
The film is a comedy, but it is also a drama about the choices we make in our lives and the consequences of those choices.
 At",335,[],0,4,5,30,0.3,1,0,0,9
