,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629358029491,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.",123,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629358059353,"{'ops': [{'retain': 123}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.75,1,0,1,1
2,suggestion-get,user,1629358059578,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.75,1,0,1,2
3,suggestion-open,api,1629358061569,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,"[{'index': 0, 'original': 'They visit the actor, played by an alien named Matt Damon.', 'trimmed': 'They visit the actor, played by an alien named Matt Damon.', 'probability': 3.789778805725105e-34}, {'index': 1, 'original': '\n\nThe alien returns the captive actor and a ransom note to the Hollywood studios, who then turn to one of their best agents (Will Smith)', 'trimmed': 'The alien returns the captive actor and a ransom note to the Hollywood studios, who then turn to one of their best agents (Will Smith)', 'probability': 2.2688894128367157e-27}, {'index': 2, 'original': '\n\nThe next chapter in the Star Wars saga is set years after Return of the Jedi when Luke Skywalker has vanished.', 'trimmed': 'The next chapter in the Star Wars saga is set years after Return of the Jedi when Luke Skywalker has vanished.', 'probability': 1.0573942184419326e-16}, {'index': 3, 'original': 'The alien eventually does realize this, and releases him.', 'trimmed': 'The alien eventually does realize this, and releases him.', 'probability': 1.9673208355707387e-28}, {'index': 4, 'original': '\n\nThe show, which stars Nat Faxon and Jim Rash as the two aliens who take Damon (Damon Lindelof) on board', 'trimmed': 'The show, which stars Nat Faxon and Jim Rash as the two aliens who take Damon (Damon Lindelof) on board', 'probability': 2.780032321486656e-20}]",0,,5,30,0.75,1,0,1,3
4,suggestion-close,user,1629358061588,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.75,1,0,1,4
5,suggestion-get,user,1629358064878,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.75,1,0,1,5
6,suggestion-open,api,1629358066933,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,"[{'index': 0, 'original': '\n\nThe alien has decided that the best way to find out what makes humans tick is to take human form and live among them.', 'trimmed': 'The alien has decided that the best way to find out what makes humans tick is to take human form and live among them.', 'probability': 1.1206294976282263e-20}, {'index': 1, 'original': 'What follows is a series of increasingly unlikely events that leads to an absurdly hilarious and entertaining film.', 'trimmed': 'What follows is a series of increasingly unlikely events that leads to an absurdly hilarious and entertaining film.', 'probability': 2.1173681293597863e-26}, {'index': 2, 'original': 'The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.', 'trimmed': 'The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.', 'probability': 8.580859930925958e-27}]",0,,5,30,0.75,1,0,1,6
7,suggestion-hover,user,1629358067890,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,2,5,30,0.75,1,0,1,7
8,suggestion-hover,user,1629358068339,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,1,5,30,0.75,1,0,1,8
9,suggestion-hover,user,1629358069355,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,2,5,30,0.75,1,0,1,9
10,suggestion-select,user,1629358074726,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,2,5,30,0.75,1,0,1,10
11,suggestion-close,api,1629358074726,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,2,5,30,0.75,1,0,1,11
12,text-insert,api,1629358074743,"{'ops': [{'retain': 124}, {'insert': 'The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,2,5,30,0.75,1,0,1,12
13,suggestion-get,user,1629358107921,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,2,5,30,0.75,1,0,1,13
14,suggestion-open,api,1629358110053,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,"[{'index': 0, 'original': ' While they try to figure out who stole Damon and why, a dark conspiracy unfolds.', 'trimmed': 'While they try to figure out who stole Damon and why, a dark conspiracy unfolds.', 'probability': 9.838259278478295e-28}, {'index': 1, 'original': "" They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years."", 'trimmed': ""They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years."", 'probability': 1.1863331731608367e-24}, {'index': 2, 'original': ' The aliens teach Damon many things, like a new language and how to play basketball.', 'trimmed': 'The aliens teach Damon many things, like a new language and how to play basketball.', 'probability': 1.8930972262198288e-27}]",0,2,5,30,0.75,1,0,1,14
15,suggestion-hover,user,1629358110059,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,2,5,30,0.75,1,0,1,15
16,suggestion-hover,user,1629358112995,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,2,5,30,0.75,1,0,1,16
17,suggestion-hover,user,1629358113261,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,1,5,30,0.75,1,0,1,17
18,suggestion-hover,user,1629358117524,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,0,5,30,0.75,1,0,1,18
19,suggestion-hover,user,1629358119055,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,1,5,30,0.75,1,0,1,19
20,suggestion-select,user,1629358119555,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,1,5,30,0.75,1,0,1,20
21,suggestion-close,api,1629358119556,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English.",235,[],0,1,5,30,0.75,1,0,1,21
22,text-insert,api,1629358119564,"{'ops': [{'retain': 235}, {'insert': "" They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.""}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English. They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.",380,[],0,1,5,30,0.75,1,0,1,22
23,cursor-backward,user,1629358121319,,"{'index': 236, 'length': 0}","An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English. They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.",236,[],0,1,5,30,0.75,1,0,1,23
24,text-insert,user,1629358121626,"{'ops': [{'retain': 236}, {'insert': '\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English. 
They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.",236,[],0,1,5,30,0.75,1,0,1,24
25,text-insert,user,1629358121933,"{'ops': [{'retain': 237}, {'insert': '\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English. 

They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.",237,[],0,1,5,30,0.75,1,0,1,25
26,cursor-forward,user,1629358123290,,"{'index': 382, 'length': 0}","An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The alien takes Damon to another planet, where he is promptly rescued by some aliens who speak perfect English. 

They explain that they understand humans' obsession with Damon and agree to trade him for the aliens' prince, who has been on Earth for 3 years.",382,[],0,1,5,30,0.75,1,0,1,26
