,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629972203973,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time.",234,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629972216839,"{'ops': [{'retain': 234}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. ",235,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629972220134,"{'ops': [{'retain': 235}, {'insert': 'T'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. T",236,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1629972220220,"{'ops': [{'retain': 236}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Th",237,[],0,,5,30,0.3,1,0,0,3
4,text-insert,user,1629972220394,"{'ops': [{'retain': 237}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The",238,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1629972220513,"{'ops': [{'retain': 238}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The ",239,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1629972221327,"{'ops': [{'retain': 239}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The s",240,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1629972221503,"{'ops': [{'retain': 240}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The sh",241,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1629972222127,"{'ops': [{'retain': 241}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The sha",242,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1629972222176,"{'ops': [{'retain': 242}, {'insert': 'p'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shap",243,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1629972222401,"{'ops': [{'retain': 243}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shape",244,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1629972223055,"{'ops': [{'retain': 244}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapes",245,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1629972223134,"{'ops': [{'retain': 245}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapesh",246,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1629972223262,"{'ops': [{'retain': 246}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshi",247,[],0,,5,30,0.3,1,0,0,13
14,text-insert,user,1629972223470,"{'ops': [{'retain': 247}, {'insert': 'f'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshif",248,[],0,,5,30,0.3,1,0,0,14
15,text-insert,user,1629972223647,"{'ops': [{'retain': 248}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshift",249,[],0,,5,30,0.3,1,0,0,15
16,text-insert,user,1629972223852,"{'ops': [{'retain': 249}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifte",250,[],0,,5,30,0.3,1,0,0,16
17,text-insert,user,1629972223934,"{'ops': [{'retain': 250}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter",251,[],0,,5,30,0.3,1,0,0,17
18,text-insert,user,1629972224127,"{'ops': [{'retain': 251}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter ",252,[],0,,5,30,0.3,1,0,0,18
19,text-insert,user,1629972224767,"{'ops': [{'retain': 252}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter n",253,[],0,,5,30,0.3,1,0,0,19
20,text-insert,user,1629972224974,"{'ops': [{'retain': 253}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nm",254,[],0,,5,30,0.3,1,0,0,20
21,text-insert,user,1629972225103,"{'ops': [{'retain': 254}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nma",255,[],0,,5,30,0.3,1,0,0,21
22,text-insert,user,1629972225326,"{'ops': [{'retain': 255}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nmae",256,[],0,,5,30,0.3,1,0,0,22
23,text-insert,user,1629972225601,"{'ops': [{'retain': 256}, {'insert': 'd'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nmaed",257,[],0,,5,30,0.3,1,0,0,23
24,text-insert,user,1629972225663,"{'ops': [{'retain': 257}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nmaed ",258,[],0,,5,30,0.3,1,0,0,24
25,text-delete,user,1629972226080,"{'ops': [{'retain': 257}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nmaed",257,[],0,,5,30,0.3,1,0,0,25
26,text-delete,user,1629972226224,"{'ops': [{'retain': 256}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nmae",256,[],0,,5,30,0.3,1,0,0,26
27,text-delete,user,1629972226353,"{'ops': [{'retain': 255}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nma",255,[],0,,5,30,0.3,1,0,0,27
28,text-delete,user,1629972226511,"{'ops': [{'retain': 254}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter nm",254,[],0,,5,30,0.3,1,0,0,28
29,text-delete,user,1629972226880,"{'ops': [{'retain': 253}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter n",253,[],0,,5,30,0.3,1,0,0,29
30,text-insert,user,1629972227022,"{'ops': [{'retain': 253}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. The shapeshifter na",254,[],0,,5,30,0.3,1,0,0,30
