,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629977645480,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time.",234,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629977662661,"{'ops': [{'retain': 234}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. ",235,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629977663238,"{'ops': [{'retain': 235}, {'insert': 'H'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. H",236,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1629977663360,"{'ops': [{'retain': 236}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He",237,[],0,,5,30,0.3,1,0,0,3
4,text-insert,user,1629977663449,"{'ops': [{'retain': 237}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1629977663573,"{'ops': [{'retain': 238}, {'insert': 'w'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He w",239,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1629977663737,"{'ops': [{'retain': 239}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He we",240,[],0,,5,30,0.3,1,0,0,6
7,text-delete,user,1629977664072,"{'ops': [{'retain': 239}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He w",239,[],0,,5,30,0.3,1,0,0,7
8,text-delete,user,1629977664236,"{'ops': [{'retain': 238}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1629977664310,"{'ops': [{'retain': 238}, {'insert': 'c'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He c",239,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1629977664465,"{'ops': [{'retain': 239}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ca",240,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1629977664549,"{'ops': [{'retain': 240}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He cam",241,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1629977664645,"{'ops': [{'retain': 241}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He came",242,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1629977664669,"{'ops': [{'retain': 242}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He came ",243,[],0,,5,30,0.3,1,0,0,13
14,text-insert,user,1629977664795,"{'ops': [{'retain': 243}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He came i",244,[],0,,5,30,0.3,1,0,0,14
15,text-insert,user,1629977664887,"{'ops': [{'retain': 244}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He came in",245,[],0,,5,30,0.3,1,0,0,15
