,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629782249737,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time.",234,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629782259157,"{'ops': [{'retain': 234}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. ",235,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1629782266556,"{'ops': [{'retain': 235}, {'insert': 'H'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. H",236,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1629782266838,"{'ops': [{'retain': 236}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He",237,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1629782266958,"{'ops': [{'retain': 237}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1629782269662,"{'ops': [{'retain': 238}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He i",239,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1629782269693,"{'ops': [{'retain': 239}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is",240,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1629782269813,"{'ops': [{'retain': 240}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is ",241,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1629782270471,"{'ops': [{'retain': 241}, {'insert': 'f'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is f",242,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1629782270606,"{'ops': [{'retain': 242}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fa",243,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1629782270787,"{'ops': [{'retain': 243}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fal",244,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1629782270893,"{'ops': [{'retain': 244}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fall",245,[],0,,5,30,0.75,1,0,1,11
12,text-delete,user,1629782271252,"{'ops': [{'retain': 244}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fal",244,[],0,,5,30,0.75,1,0,1,12
13,text-delete,user,1629782271398,"{'ops': [{'retain': 243}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fa",243,[],0,,5,30,0.75,1,0,1,13
14,text-insert,user,1629782272018,"{'ops': [{'retain': 243}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fal",244,[],0,,5,30,0.75,1,0,1,14
15,text-insert,user,1629782272131,"{'ops': [{'retain': 244}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fall",245,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1629782272613,"{'ops': [{'retain': 245}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falli",246,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1629782272803,"{'ops': [{'retain': 246}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is fallin",247,[],0,,5,30,0.75,1,0,1,17
18,text-insert,user,1629782272906,"{'ops': [{'retain': 247}, {'insert': 'g'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling",248,[],0,,5,30,0.75,1,0,1,18
19,text-insert,user,1629782272975,"{'ops': [{'retain': 248}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling ",249,[],0,,5,30,0.75,1,0,1,19
20,text-insert,user,1629782273300,"{'ops': [{'retain': 249}, {'insert': 'd'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling d",250,[],0,,5,30,0.75,1,0,1,20
21,text-insert,user,1629782273500,"{'ops': [{'retain': 250}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling de",251,[],0,,5,30,0.75,1,0,1,21
22,text-insert,user,1629782273620,"{'ops': [{'retain': 251}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling dee",252,[],0,,5,30,0.75,1,0,1,22
23,text-insert,user,1629782273786,"{'ops': [{'retain': 252}, {'insert': 'p'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep",253,[],0,,5,30,0.75,1,0,1,23
24,text-insert,user,1629782273980,"{'ops': [{'retain': 253}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep ",254,[],0,,5,30,0.75,1,0,1,24
25,text-insert,user,1629782274188,"{'ops': [{'retain': 254}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep i",255,[],0,,5,30,0.75,1,0,1,25
26,text-insert,user,1629782274333,"{'ops': [{'retain': 255}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep in",256,[],0,,5,30,0.75,1,0,1,26
27,text-insert,user,1629782274439,"{'ops': [{'retain': 256}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep in ",257,[],0,,5,30,0.75,1,0,1,27
28,text-insert,user,1629782274741,"{'ops': [{'retain': 257}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep in l",258,[],0,,5,30,0.75,1,0,1,28
29,text-insert,user,1629782274852,"{'ops': [{'retain': 258}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He is falling deep in lo",259,[],0,,5,30,0.75,1,0,1,29
