,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630084581911,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time.",234,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1630084590147,"{'ops': [{'retain': 234}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. ",235,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1630084590410,"{'ops': [{'retain': 235}, {'insert': 'H'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. H",236,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1630084590759,"{'ops': [{'retain': 236}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He",237,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1630084590959,"{'ops': [{'retain': 237}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,,5,30,0.75,1,0,1,4
5,suggestion-get,user,1630084591136,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,,5,30,0.75,1,0,1,5
6,suggestion-open,api,1630084593016,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,"[{'index': 0, 'original': ""doesn't, and she falls for him."", 'trimmed': ""doesn't, and she falls for him."", 'probability': 6.396168995370387e-21}, {'index': 1, 'original': ""isn't."", 'trimmed': ""isn't."", 'probability': 0.0002492198628885755}, {'index': 2, 'original': ""'s determined to make things work, no matter what it takes."", 'trimmed': ""'s determined to make things work, no matter what it takes."", 'probability': 6.604532663408268e-15}, {'index': 3, 'original': ""wants her to love him back, but she doesn't see the real him."", 'trimmed': ""wants her to love him back, but she doesn't see the real him."", 'probability': 3.8967344477115165e-17}, {'index': 4, 'original': ""'s not."", 'trimmed': ""'s not."", 'probability': 5.563855853269662e-16}]",0,,5,30,0.75,1,0,1,6
7,suggestion-hover,user,1630084593018,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,0,5,30,0.75,1,0,1,7
8,suggestion-hover,user,1630084593081,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,1,5,30,0.75,1,0,1,8
9,suggestion-hover,user,1630084593147,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,2,5,30,0.75,1,0,1,9
10,suggestion-hover,user,1630084593564,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,1,5,30,0.75,1,0,1,10
11,suggestion-hover,user,1630084593847,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,0,5,30,0.75,1,0,1,11
12,suggestion-hover,user,1630084595849,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,1,5,30,0.75,1,0,1,12
13,suggestion-hover,user,1630084596147,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,2,5,30,0.75,1,0,1,13
14,suggestion-hover,user,1630084596497,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,3,5,30,0.75,1,0,1,14
15,suggestion-hover,user,1630084598330,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,2,5,30,0.75,1,0,1,15
16,suggestion-hover,user,1630084598364,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,1,5,30,0.75,1,0,1,16
17,suggestion-hover,user,1630084598397,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,0,5,30,0.75,1,0,1,17
18,suggestion-close,user,1630084599087,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He ",238,[],0,0,5,30,0.75,1,0,1,18
19,text-insert,user,1630084601705,"{'ops': [{'retain': 238}, {'insert': 'd'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He d",239,[],0,0,5,30,0.75,1,0,1,19
20,text-insert,user,1630084601861,"{'ops': [{'retain': 239}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He do",240,[],0,0,5,30,0.75,1,0,1,20
21,text-insert,user,1630084602014,"{'ops': [{'retain': 240}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doe",241,[],0,0,5,30,0.75,1,0,1,21
22,text-insert,user,1630084602228,"{'ops': [{'retain': 241}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He does",242,[],0,0,5,30,0.75,1,0,1,22
23,text-insert,user,1630084602307,"{'ops': [{'retain': 242}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn",243,[],0,0,5,30,0.75,1,0,1,23
24,text-insert,user,1630084602585,"{'ops': [{'retain': 243}, {'insert': ""'""}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn'",244,[],0,0,5,30,0.75,1,0,1,24
25,text-insert,user,1630084602684,"{'ops': [{'retain': 244}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't",245,[],0,0,5,30,0.75,1,0,1,25
26,text-insert,user,1630084602837,"{'ops': [{'retain': 245}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't ",246,[],0,0,5,30,0.75,1,0,1,26
27,text-insert,user,1630084602950,"{'ops': [{'retain': 246}, {'insert': 'r'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't r",247,[],0,0,5,30,0.75,1,0,1,27
28,text-insert,user,1630084603185,"{'ops': [{'retain': 247}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't re",248,[],0,0,5,30,0.75,1,0,1,28
29,text-insert,user,1630084603434,"{'ops': [{'retain': 248}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't rea",249,[],0,0,5,30,0.75,1,0,1,29
30,text-insert,user,1630084603534,"{'ops': [{'retain': 249}, {'insert': 'l'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't real",250,[],0,0,5,30,0.75,1,0,1,30
31,text-insert,user,1630084603744,"{'ops': [{'retain': 250}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't reali",251,[],0,0,5,30,0.75,1,0,1,31
32,text-insert,user,1630084603845,"{'ops': [{'retain': 251}, {'insert': 'z'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realiz",252,[],0,0,5,30,0.75,1,0,1,32
33,text-insert,user,1630084604154,"{'ops': [{'retain': 252}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize",253,[],0,0,5,30,0.75,1,0,1,33
34,text-insert,user,1630084604371,"{'ops': [{'retain': 253}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize ",254,[],0,0,5,30,0.75,1,0,1,34
35,text-insert,user,1630084604516,"{'ops': [{'retain': 254}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize t",255,[],0,0,5,30,0.75,1,0,1,35
36,text-insert,user,1630084604679,"{'ops': [{'retain': 255}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize th",256,[],0,0,5,30,0.75,1,0,1,36
37,text-insert,user,1630084604867,"{'ops': [{'retain': 256}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize tha",257,[],0,0,5,30,0.75,1,0,1,37
38,text-insert,user,1630084604951,"{'ops': [{'retain': 257}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize that",258,[],0,0,5,30,0.75,1,0,1,38
39,text-insert,user,1630084607066,"{'ops': [{'retain': 258}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize that ",259,[],0,0,5,30,0.75,1,0,1,39
40,text-insert,user,1630084607297,"{'ops': [{'retain': 259}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. He doesn't realize that h",260,[],0,0,5,30,0.75,1,0,1,40
