,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629468673337,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",257,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629468678890,"{'ops': [{'retain': 257}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.75,1,0,1,1
2,suggestion-get,user,1629468678996,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.75,1,0,1,2
3,suggestion-open,api,1629468680959,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,"[{'index': 0, 'original': 'Jumping into a suit of battle armor, the US must deal with the other nations of this new world.', 'trimmed': 'Jumping into a suit of battle armor, the US must deal with the other nations of this new world.', 'probability': 3.494562677620921e-23}, {'index': 1, 'original': ""They didn't have a choice."", 'trimmed': ""They didn't have a choice."", 'probability': 1.8016574051041204e-22}, {'index': 2, 'original': 'Eventually, they find out that aliens are to blame, and a war is waged across the planet to drive them off.', 'trimmed': 'Eventually, they find out that aliens are to blame, and a war is waged across the planet to drive them off.', 'probability': 9.524996483566042e-26}, {'index': 3, 'original': '\n\nThis is a story of two nations that were once bitter enemies forced to coexist after the end of WWIII.', 'trimmed': 'This is a story of two nations that were once bitter enemies forced to coexist after the end of WWIII.', 'probability': 4.294516631003267e-24}, {'index': 4, 'original': 'The US soon finds out that the world has split into two factions: the Capitalists, led by America, and the Socialists, led by China', 'trimmed': 'The US soon finds out that the world has split into two factions: the Capitalists, led by America, and the Socialists, led by China', 'probability': 5.539297499635386e-15}]",0,,5,30,0.75,1,0,1,3
4,suggestion-close,user,1629468694452,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1629468696394,"{'ops': [{'retain': 258}, {'insert': '\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 
",258,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1629468696642,"{'ops': [{'retain': 259}, {'insert': '\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

",259,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1629468697950,"{'ops': [{'retain': 260}, {'insert': 'W'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

W",261,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1629468698194,"{'ops': [{'retain': 261}, {'insert': 'h'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Wh",262,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1629468698337,"{'ops': [{'retain': 262}, {'insert': 'e'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. 

Whe",263,[],0,,5,30,0.75,1,0,1,9
