,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629073013738,,,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,",244,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629073038993,"{'ops': [{'retain': 244}, {'insert': 't'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,t",245,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629073039056,"{'ops': [{'retain': 245}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,th",246,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1629073039136,"{'ops': [{'retain': 246}, {'insert': 'e'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the",247,[],0,,5,30,0.3,1,0,0,3
4,text-insert,user,1629073039249,"{'ops': [{'retain': 247}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the ",248,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1629073039264,"{'ops': [{'retain': 248}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the h",249,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1629073039376,"{'ops': [{'retain': 249}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the hs",250,[],0,,5,30,0.3,1,0,0,6
7,text-delete,user,1629073039760,"{'ops': [{'retain': 249}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the h",249,[],0,,5,30,0.3,1,0,0,7
8,text-delete,user,1629073039912,"{'ops': [{'retain': 248}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the ",248,[],0,,5,30,0.3,1,0,0,8
9,text-delete,user,1629073040072,"{'ops': [{'retain': 247}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,the",247,[],0,,5,30,0.3,1,0,0,9
10,text-delete,user,1629073040223,"{'ops': [{'retain': 246}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,th",246,[],0,,5,30,0.3,1,0,0,10
11,text-delete,user,1629073040383,"{'ops': [{'retain': 245}, {'delete': 1}]}",,"A woman has been dating guy after guy, but it never seems to work out. She’s unaware that she’s actually been dating the same guy over and over; a shapeshifter who’s fallen for her, and is certain he’s going to get it right this time.

One day,t",245,[],0,,5,30,0.3,1,0,0,11
