,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630251724404,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",257,[],0,,5,30,0.75,1,0,1,0
1,cursor-backward,user,1630251762399,,"{'index': 10, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",10,[],0,,5,30,0.75,1,0,1,1
2,cursor-select,user,1630251762544,,"{'index': 10, 'length': 6}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",10,[],0,,5,30,0.75,1,0,1,2
3,cursor-forward,user,1630251762907,,"{'index': 12, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",12,[],0,,5,30,0.75,1,0,1,3
4,cursor-forward,user,1630251763214,,"{'index': 15, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",15,[],0,,5,30,0.75,1,0,1,4
5,cursor-backward,user,1630251763574,,"{'index': 10, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",10,[],0,,5,30,0.75,1,0,1,5
6,cursor-select,user,1630251764590,,"{'index': 10, 'length': 13}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",10,[],0,,5,30,0.75,1,0,1,6
7,text-delete,user,1630251765817,"{'ops': [{'retain': 10}, {'delete': 7}, {'retain': 1}, {'delete': 5}]}",,"Following a, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",11,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1630251765994,"{'ops': [{'retain': 11}, {'insert': ' '}]}",,"Following a , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",12,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1630251766161,"{'ops': [{'retain': 12}, {'insert': 'm'}]}",,"Following a m, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",13,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1630251766345,"{'ops': [{'retain': 13}, {'insert': 'a'}]}",,"Following a ma, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",14,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1630251766465,"{'ops': [{'retain': 14}, {'insert': 'j'}]}",,"Following a maj, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",15,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1630251766609,"{'ops': [{'retain': 15}, {'insert': 'o'}]}",,"Following a majo, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",16,[],0,,5,30,0.75,1,0,1,12
13,text-insert,user,1630251766688,"{'ops': [{'retain': 16}, {'insert': 'r'}]}",,"Following a major, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",17,[],0,,5,30,0.75,1,0,1,13
14,text-insert,user,1630251766824,"{'ops': [{'retain': 17}, {'insert': ' '}]}",,"Following a major , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",18,[],0,,5,30,0.75,1,0,1,14
15,text-insert,user,1630251767032,"{'ops': [{'retain': 18}, {'insert': 'w'}]}",,"Following a major w, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",19,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1630251767192,"{'ops': [{'retain': 19}, {'insert': 'a'}]}",,"Following a major wa, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",20,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1630251767505,"{'ops': [{'retain': 20}, {'insert': 'r'}]}",,"Following a major war, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",21,[],0,,5,30,0.75,1,0,1,17
18,text-insert,user,1630251767736,"{'ops': [{'retain': 21}, {'insert': ' '}]}",,"Following a major war , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",22,[],0,,5,30,0.75,1,0,1,18
19,text-insert,user,1630251767881,"{'ops': [{'retain': 22}, {'insert': 't'}]}",,"Following a major war t, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",23,[],0,,5,30,0.75,1,0,1,19
20,text-insert,user,1630251767968,"{'ops': [{'retain': 23}, {'insert': 'h'}]}",,"Following a major war th, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",24,[],0,,5,30,0.75,1,0,1,20
21,text-insert,user,1630251768049,"{'ops': [{'retain': 24}, {'insert': 'a'}]}",,"Following a major war tha, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",25,[],0,,5,30,0.75,1,0,1,21
22,text-insert,user,1630251768112,"{'ops': [{'retain': 25}, {'insert': 't'}]}",,"Following a major war that, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",26,[],0,,5,30,0.75,1,0,1,22
23,text-insert,user,1630251768297,"{'ops': [{'retain': 26}, {'insert': ' '}]}",,"Following a major war that , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",27,[],0,,5,30,0.75,1,0,1,23
24,text-insert,user,1630251768553,"{'ops': [{'retain': 27}, {'insert': 's'}]}",,"Following a major war that s, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",28,[],0,,5,30,0.75,1,0,1,24
25,text-insert,user,1630251768728,"{'ops': [{'retain': 28}, {'insert': 'p'}]}",,"Following a major war that sp, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",29,[],0,,5,30,0.75,1,0,1,25
26,text-insert,user,1630251768824,"{'ops': [{'retain': 29}, {'insert': 'a'}]}",,"Following a major war that spa, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",30,[],0,,5,30,0.75,1,0,1,26
27,text-insert,user,1630251768952,"{'ops': [{'retain': 30}, {'insert': 'n'}]}",,"Following a major war that span, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",31,[],0,,5,30,0.75,1,0,1,27
28,text-insert,user,1630251769080,"{'ops': [{'retain': 31}, {'insert': 'n'}]}",,"Following a major war that spann, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",32,[],0,,5,30,0.75,1,0,1,28
29,text-insert,user,1630251769105,"{'ops': [{'retain': 32}, {'insert': 'e'}]}",,"Following a major war that spanne, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",33,[],0,,5,30,0.75,1,0,1,29
30,text-insert,user,1630251769264,"{'ops': [{'retain': 33}, {'insert': 'd'}]}",,"Following a major war that spanned, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",34,[],0,,5,30,0.75,1,0,1,30
31,text-insert,user,1630251769376,"{'ops': [{'retain': 34}, {'insert': ' '}]}",,"Following a major war that spanned , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",35,[],0,,5,30,0.75,1,0,1,31
32,text-insert,user,1630251775448,"{'ops': [{'retain': 35}, {'insert': '1'}]}",,"Following a major war that spanned 1, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",36,[],0,,5,30,0.75,1,0,1,32
33,text-insert,user,1630251775808,"{'ops': [{'retain': 36}, {'insert': '0'}]}",,"Following a major war that spanned 10, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",37,[],0,,5,30,0.75,1,0,1,33
34,text-insert,user,1630251775984,"{'ops': [{'retain': 37}, {'insert': ' '}]}",,"Following a major war that spanned 10 , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",38,[],0,,5,30,0.75,1,0,1,34
35,text-insert,user,1630251776233,"{'ops': [{'retain': 38}, {'insert': 'y'}]}",,"Following a major war that spanned 10 y, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",39,[],0,,5,30,0.75,1,0,1,35
36,text-insert,user,1630251776489,"{'ops': [{'retain': 39}, {'insert': 'a'}]}",,"Following a major war that spanned 10 ya, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",40,[],0,,5,30,0.75,1,0,1,36
37,text-delete,user,1630251776817,"{'ops': [{'retain': 39}, {'delete': 1}]}",,"Following a major war that spanned 10 y, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",39,[],0,,5,30,0.75,1,0,1,37
38,text-insert,user,1630251776921,"{'ops': [{'retain': 39}, {'insert': 'e'}]}",,"Following a major war that spanned 10 ye, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",40,[],0,,5,30,0.75,1,0,1,38
39,text-insert,user,1630251777081,"{'ops': [{'retain': 40}, {'insert': 'a'}]}",,"Following a major war that spanned 10 yea, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",41,[],0,,5,30,0.75,1,0,1,39
40,text-insert,user,1630251777152,"{'ops': [{'retain': 41}, {'insert': 'r'}]}",,"Following a major war that spanned 10 year, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",42,[],0,,5,30,0.75,1,0,1,40
41,text-insert,user,1630251777336,"{'ops': [{'retain': 42}, {'insert': 's'}]}",,"Following a major war that spanned 10 years, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",43,[],0,,5,30,0.75,1,0,1,41
42,text-insert,user,1630251777473,"{'ops': [{'retain': 43}, {'insert': ' '}]}",,"Following a major war that spanned 10 years , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",44,[],0,,5,30,0.75,1,0,1,42
43,text-insert,user,1630251777616,"{'ops': [{'retain': 44}, {'insert': 'o'}]}",,"Following a major war that spanned 10 years o, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",45,[],0,,5,30,0.75,1,0,1,43
44,text-insert,user,1630251777744,"{'ops': [{'retain': 45}, {'insert': 'f'}]}",,"Following a major war that spanned 10 years of, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",46,[],0,,5,30,0.75,1,0,1,44
45,text-insert,user,1630251777840,"{'ops': [{'retain': 46}, {'insert': ' '}]}",,"Following a major war that spanned 10 years of , all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",47,[],0,,5,30,0.75,1,0,1,45
46,text-insert,user,1630251778080,"{'ops': [{'retain': 47}, {'insert': 'f'}]}",,"Following a major war that spanned 10 years of f, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",48,[],0,,5,30,0.75,1,0,1,46
