,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629734977462,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",257,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629734979427,"{'ops': [{'retain': 257}, {'insert': '\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.
",257,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629734979663,"{'ops': [{'retain': 258}, {'insert': '\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",258,[],0,,5,30,0.3,1,0,0,2
3,suggestion-get,user,1629734980933,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",259,[],0,,5,30,0.3,1,0,0,3
4,suggestion-open,api,1629734982728,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",259,"[{'index': 0, 'original': '\n\nThe story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.', 'trimmed': 'The story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.', 'probability': 2.290955534677138e-17}, {'index': 1, 'original': '\n\nThe United States is now a third-world country, and the world is a very different place.', 'trimmed': 'The United States is now a third-world country, and the world is a very different place.', 'probability': 1.0287176367907575e-13}, {'index': 2, 'original': ""\n\nThe United States is now the world's only superpower, and the only nation with a space program."", 'trimmed': ""The United States is now the world's only superpower, and the only nation with a space program."", 'probability': 5.946624043580732e-15}, {'index': 3, 'original': '\n\nThe story follows the adventures of the crew of the USS Nathan James, a nuclear submarine, as they try to find out what happened to the', 'trimmed': 'The story follows the adventures of the crew of the USS Nathan James, a nuclear submarine, as they try to find out what happened to the', 'probability': 1.0688975400629147e-11}, {'index': 4, 'original': '\n\nThe first book in the series, The Last Ship, was published in 1988, and the series has been going strong ever since.', 'trimmed': 'The first book in the series, The Last Ship, was published in 1988, and the series has been going strong ever since.', 'probability': 4.8257418593185155e-15}]",0,,5,30,0.3,1,0,0,4
5,suggestion-hover,user,1629734987431,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",259,[],0,0,5,30,0.3,1,0,0,5
6,suggestion-select,user,1629734988081,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",259,[],0,0,5,30,0.3,1,0,0,6
7,suggestion-close,api,1629734988081,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

",259,[],0,0,5,30,0.3,1,0,0,7
8,text-insert,api,1629734988087,"{'ops': [{'retain': 260}, {'insert': '\nThe story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.


The story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",369,[],0,0,5,30,0.3,1,0,0,8
9,cursor-backward,user,1629734990087,,"{'index': 262, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.


The story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",262,[],0,0,5,30,0.3,1,0,0,9
10,cursor-backward,user,1629734994069,,"{'index': 261, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.


The story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",261,[],0,0,5,30,0.3,1,0,0,10
11,text-delete,user,1629734996334,"{'ops': [{'retain': 260}, {'delete': 1}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.


he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",260,[],0,0,5,30,0.3,1,0,0,11
12,text-delete,user,1629734996496,"{'ops': [{'retain': 259}, {'delete': 1}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",259,[],0,0,5,30,0.3,1,0,0,12
13,text-delete,user,1629734996687,"{'ops': [{'retain': 258}, {'delete': 1}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.
he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",258,[],0,0,5,30,0.3,1,0,0,13
14,text-insert,user,1629734997408,"{'ops': [{'retain': 258}, {'insert': '\n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",258,[],0,0,5,30,0.3,1,0,0,14
15,cursor-forward,user,1629735177461,,"{'index': 367, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
",367,[],0,0,5,30,0.3,1,0,0,15
16,text-insert,user,1629735178105,"{'ops': [{'retain': 367}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
 ",368,[],0,0,5,30,0.3,1,0,0,16
17,cursor-backward,user,1629735184899,,"{'index': 314, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
 ",314,[],0,0,5,30,0.3,1,0,0,17
18,cursor-forward,user,1629735188819,,"{'index': 320, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
 ",320,[],0,0,5,30,0.3,1,0,0,18
19,cursor-forward,user,1629735190372,,"{'index': 368, 'length': 0}","Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
 ",368,[],0,0,5,30,0.3,1,0,0,19
20,text-insert,user,1629735190477,"{'ops': [{'retain': 368}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
  ",369,[],0,0,5,30,0.3,1,0,0,20
21,suggestion-get,user,1629735191162,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
  ",369,[],0,0,5,30,0.3,1,0,0,21
22,suggestion-open,api,1629735194002,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
  ",369,"[{'index': 0, 'original': ' Jack and his family are forced to live in a fallout shelter that they have converted into a home.', 'trimmed': 'Jack and his family are forced to live in a fallout shelter that they have converted into a home.', 'probability': 5.8009581833223065e-15}, {'index': 1, 'original': ' They travel the country in a truck, picking up what they can find and selling it to the highest bidder.', 'trimmed': 'They travel the country in a truck, picking up what they can find and selling it to the highest bidder.', 'probability': 1.2605454815447857e-13}, {'index': 2, 'original': ' He is the only one who can read, and he is the one who has to go out into the world and find things that the family can use', 'trimmed': 'He is the only one who can read, and he is the one who has to go out into the world and find things that the family can use', 'probability': 1.2984279245665524e-16}]",0,0,5,30,0.3,1,0,0,22
23,suggestion-hover,user,1629735195027,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.

he story is told from the perspective of a young man named Jack, who is a member of a family of scavengers.
  ",369,[],0,0,5,30,0.3,1,0,0,23
