,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629095869714,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.3,1,0,0,0
1,suggestion-get,user,1629095897070,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.3,1,0,0,1
2,suggestion-open,api,1629095898987,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,"[{'index': 0, 'original': '\n\nThe world is about to change.', 'trimmed': 'The world is about to change.', 'probability': 6.814314096318557e-09}, {'index': 1, 'original': '\n\nIn the first book of the series, The Human Division, the alien invasion has already begun.', 'trimmed': 'In the first book of the series, The Human Division, the alien invasion has already begun.', 'probability': 2.5655824068641104e-19}, {'index': 2, 'original': '\n\nThe world has changed.', 'trimmed': 'The world has changed.', 'probability': 1.0004251945952065e-11}, {'index': 3, 'original': '\n\nThe first book in the series, The Last of the Ageless, is available now.', 'trimmed': 'The first book in the series, The Last of the Ageless, is available now.', 'probability': 2.153696920806313e-14}, {'index': 4, 'original': '\n\nThe first novel in a series of three, The Magic of Recluse is a new epic fantasy by L.E. Modesitt,', 'trimmed': 'The first novel in a series of three, The Magic of Recluse is a new epic fantasy by L.E. Modesitt,', 'probability': 2.2042853858009074e-15}]",0,,5,30,0.3,1,0,0,2
3,suggestion-get,user,1629095907791,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.3,1,0,0,3
4,suggestion-close,api,1629095907793,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.3,1,0,0,4
5,suggestion-open,api,1629095909654,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,"[{'index': 0, 'original': "" This time, it's up to you to harness the power of Mana and save the world."", 'trimmed': ""This time, it's up to you to harness the power of Mana and save the world."", 'probability': 1.7560925465990008e-15}, {'index': 1, 'original': '\n\nThe first book in the series, “The Magic of Recluse”, was published in 1991.', 'trimmed': 'The first book in the series, “The Magic of Recluse”, was published in 1991.', 'probability': 1.3262285955118077e-13}, {'index': 2, 'original': '\n\nThe story is told through the eyes of the main character, a young man who has just become aware of his magical ability.', 'trimmed': 'The story is told through the eyes of the main character, a young man who has just become aware of his magical ability.', 'probability': 4.248028650907899e-18}, {'index': 3, 'original': '\n\nThe first book in the series, The Last Wizard, is available for free on Amazon.', 'trimmed': 'The first book in the series, The Last Wizard, is available for free on Amazon.', 'probability': 1.41844906521502e-14}, {'index': 4, 'original': '\n\nThe world has changed.', 'trimmed': 'The world has changed.', 'probability': 2.5544865579451107e-17}]",0,,5,30,0.3,1,0,0,5
6,suggestion-close,user,1629095919920,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1629095923581,"{'ops': [{'retain': 271}, {'insert': ' '}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. ",272,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1629095925362,"{'ops': [{'retain': 272}, {'insert': 'O'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. O",273,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1629095925605,"{'ops': [{'retain': 273}, {'insert': 'n'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. On",274,[],0,,5,30,0.3,1,0,0,9
