,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630642187847,,,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time.",234,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1630642197788,"{'ops': [{'retain': 234}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. ",235,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1630642204402,"{'ops': [{'retain': 235}, {'insert': 'T'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. T",236,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1630642204696,"{'ops': [{'retain': 236}, {'insert': 'h'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Th",237,[],0,,5,30,0.3,1,0,0,3
4,text-insert,user,1630642204787,"{'ops': [{'retain': 237}, {'insert': 'i'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. Thi",238,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1630642204814,"{'ops': [{'retain': 238}, {'insert': 's'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This",239,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1630642204952,"{'ops': [{'retain': 239}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This ",240,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1630642205072,"{'ops': [{'retain': 240}, {'insert': 'w'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This w",241,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1630642205145,"{'ops': [{'retain': 241}, {'insert': 'o'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This wo",242,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1630642205200,"{'ops': [{'retain': 242}, {'insert': 'm'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This wom",243,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1630642205292,"{'ops': [{'retain': 243}, {'insert': 'a'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This woma",244,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1630642205360,"{'ops': [{'retain': 244}, {'insert': 'n'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This woman",245,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1630642210077,"{'ops': [{'retain': 245}, {'insert': ' '}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This woman ",246,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1630642210226,"{'ops': [{'retain': 246}, {'insert': 'g'}]}",,"A woman has been dating guy after guy, but it never seems to work out. She's unaware that she's actually been dating the same guy over and over; a shapeshifter who's fallen for her, and is certain he's going to get it right this time. This woman g",247,[],0,,5,30,0.3,1,0,0,13
