,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629099025354,,,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again.",271,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629099032414,"{'ops': [{'retain': 271}, {'insert': ' '}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. ",272,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1629099035769,"{'ops': [{'retain': 272}, {'insert': 'T'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. T",273,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1629099035950,"{'ops': [{'retain': 273}, {'insert': 'h'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. Th",274,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1629099036040,"{'ops': [{'retain': 274}, {'insert': 'a'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. Tha",275,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1629099036079,"{'ops': [{'retain': 275}, {'insert': 't'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That",276,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1629099036145,"{'ops': [{'retain': 276}, {'insert': ' '}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That ",277,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1629099036300,"{'ops': [{'retain': 277}, {'insert': 'o'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That o",278,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1629099036526,"{'ops': [{'retain': 278}, {'insert': 'l'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That ol",279,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1629099036690,"{'ops': [{'retain': 279}, {'insert': 'd'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old",280,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1629099036736,"{'ops': [{'retain': 280}, {'insert': ' '}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old ",281,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1629099036955,"{'ops': [{'retain': 281}, {'insert': 'p'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old p",282,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1629099037300,"{'ops': [{'retain': 282}, {'insert': 'o'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old po",283,[],0,,5,30,0.75,1,0,1,12
13,text-insert,user,1629099037680,"{'ops': [{'retain': 283}, {'insert': 'w'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old pow",284,[],0,,5,30,0.75,1,0,1,13
14,text-insert,user,1629099037831,"{'ops': [{'retain': 284}, {'insert': 'e'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old powe",285,[],0,,5,30,0.75,1,0,1,14
15,text-insert,user,1629099037898,"{'ops': [{'retain': 285}, {'insert': 'r'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old power",286,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1629099037984,"{'ops': [{'retain': 286}, {'insert': ' '}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old power ",287,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1629099038127,"{'ops': [{'retain': 287}, {'insert': 'i'}]}",,"Humans once wielded formidable magical power. But with over 7 billion of us on the planet now, Mana has spread far too thinly to have any effect. When hostile aliens reduce humanity to a mere fraction, the survivors discover an old power has begun to reawaken once again. That old power i",288,[],0,,5,30,0.75,1,0,1,17
